id,gender,marathonTimeAged,age,timeSqr,marathonTime,,marNum2016,marNum2015,marNum2014,marNum2013,marNum2012,otherNum2012,otherNum2013,otherNum2014,otherNum2015,otherNum2016,continue2014
4983,Female,53.79600001,18,8.932128446,2.988666667,298.8666667,0,0,0,1,0,0,0,0,0,0,4
4984,Male,143.3533333,40,12.84386136,3.583833333,358.3833333,0,1,0,0,0,0,0,0,1,0,3
4985,Male,54.81666668,25,4.807787113,2.192666667,219.2666667,0,0,0,0,1,2,0,0,0,0,4
4986,Male,0,50,0,0,0,0,0,0,0,0,0,0,0,1,0,4
4987,Male,130.9166667,50,6.855669443,2.618333333,261.8333333,0,0,0,0,1,0,1,0,0,0,4
4988,Male,162.54,40,16.51203225,4.0635,406.35,0,0,1,0,0,0,0,1,0,0,2
4989,Male,142.6,60,5.648544446,2.376666667,237.6666667,0,1,0,0,0,0,0,0,0,0,3
4990,Male,46.00416668,25,3.386213362,1.840166667,184.0166667,0,1,0,0,0,0,0,0,0,0,3
4991,Male,52.3,20,6.838225,2.615,261.5,0,1,0,0,0,0,0,0,0,0,3
4992,Male,86.57000001,30,8.327072113,2.885666667,288.5666667,0,0,0,1,0,0,0,0,0,0,4
4993,Male,0,20,0,0,0,0,0,1,0,0,4,0,0,1,0,2
4994,Female,0,50,0,0,0,0,0,0,0,0,0,0,0,3,0,4
4995,Female,59.27099999,18,10.84275136,3.292833333,329.2833333,0,0,1,0,0,0,1,0,1,0,2
4996,Male,100.5666667,40,6.321034029,2.514166667,251.4166667,0,1,0,0,0,0,0,0,0,0,3
4997,Female,105.7733333,40,6.992498776,2.644333333,264.4333333,0,0,0,0,2,0,2,2,3,1,4
4998,Male,210.1916667,55,14.60513611,3.821666667,382.1666667,0,1,0,0,0,0,0,0,0,0,3
4999,Male,82.86666668,40,4.291802779,2.071666667,207.1666667,0,0,1,0,0,0,0,0,0,0,2
5000,Male,89.34333335,35,6.516107113,2.552666667,255.2666667,0,1,0,0,0,0,0,0,0,0,3
5001,Female,58.4375,25,5.46390625,2.3375,233.75,0,0,0,1,0,0,0,1,0,0,4
5002,Female,78.38125,25,9.829792563,3.13525,313.525,0,0,0,1,0,0,1,1,1,2,4
5003,Male,145.9875,45,10.52461736,3.244166667,324.4166667,0,0,1,0,1,0,1,0,0,0,2
5004,Male,197.06,60,10.78684544,3.284333333,328.4333333,0,1,0,0,0,0,0,0,0,0,3
5005,Male,102.1666667,40,6.523767363,2.554166667,255.4166667,0,0,0,1,0,1,2,2,0,0,4
5006,Male,0,25,0,0,0,0,0,0,0,0,0,0,3,1,0,4
5007,Male,63.30916666,35,3.271878027,1.808833333,180.8833333,0,0,0,1,0,0,0,0,0,0,4
5008,Male,0,40,0,0,0,0,0,0,0,0,0,0,0,1,0,4
5009,Male,0,45,0,0,0,0,0,0,0,0,0,0,0,1,0,4
5010,Female,0,45,0,0,0,0,0,0,0,0,0,1,0,1,1,4
5011,Female,66.75,20,11.13890625,3.3375,333.75,0,1,0,0,0,0,0,0,1,0,3
5012,Male,144.9158333,55,6.942346693,2.634833333,263.4833333,0,0,1,0,0,0,1,0,0,0,2
5013,Female,134.5808333,35,14.7853067,3.845166667,384.5166667,0,0,1,0,0,0,0,0,1,0,2
5014,Female,49.54800001,18,7.57717378,2.752666667,275.2666667,0,0,0,1,0,1,0,1,0,0,4
5015,Male,65.42000001,30,4.755307113,2.180666667,218.0666667,0,0,0,0,1,1,2,1,1,0,4
5016,Female,49.22699999,18,7.479313359,2.734833333,273.4833333,0,0,0,0,1,0,0,1,0,0,4
5017,Female,120.9,40,9.13550625,3.0225,302.25,0,0,0,1,0,0,1,0,0,0,4
5018,Male,135.705,45,9.094245446,3.015666667,301.5666667,0,0,1,0,0,0,0,0,0,0,2
5019,Female,91.62750002,45,4.145974696,2.036166667,203.6166667,0,0,0,1,0,0,0,0,0,0,4
5020,Male,89.6175,35,6.55616025,2.5605,256.05,0,0,0,0,1,0,1,1,0,0,4
5021,Male,93.54500001,30,9.722963363,3.118166667,311.8166667,0,0,0,1,0,1,0,0,0,0,4
5022,Male,80.08,40,4.008004,2.002,200.2,0,0,0,1,0,0,0,0,0,0,4
5023,Male,94.69333332,40,5.60426711,2.367333333,236.7333333,0,1,0,0,0,0,1,1,0,0,3
5024,Female,102.58,40,6.57666025,2.5645,256.45,0,0,0,1,0,1,0,0,0,0,4
5025,Female,105.7291667,35,9.125434026,3.020833333,302.0833333,0,0,0,1,0,1,0,1,0,0,4
5026,Male,72.90416668,25,8.50402803,2.916166667,291.6166667,0,1,0,0,0,0,0,0,0,0,3
5027,Female,89.82,30,8.964036,2.994,299.4,0,1,0,0,0,0,0,0,0,0,3
5028,Female,68.715,30,5.24639025,2.2905,229.05,0,0,1,0,0,0,1,4,0,0,2
5029,Female,81.50000001,30,7.38027778,2.716666667,271.6666667,0,0,0,0,1,0,0,0,0,0,4
5030,Male,0,13,0,0,0,0,0,0,0,0,0,0,1,0,0,4
5031,Female,75.4375,25,9.10530625,3.0175,301.75,0,0,0,1,0,0,0,0,2,0,4
5032,Female,82.02999999,30,7.476578776,2.734333333,273.4333333,0,0,0,0,1,0,1,1,0,0,4
5033,Male,114.2925,45,6.450753359,2.539833333,253.9833333,0,1,0,0,0,0,0,1,0,0,3
5034,Female,62.65166666,20,9.813078338,3.132583333,313.2583333,0,0,0,1,1,3,2,1,1,0,4
5035,Female,99.39416666,35,8.064653359,2.839833333,283.9833333,0,0,0,1,0,0,0,0,0,0,4
5036,Male,60.21300001,18,11.19014003,3.345166667,334.5166667,0,1,0,0,0,0,0,0,0,0,3
5037,Female,102.46,40,6.56128225,2.5615,256.15,0,0,0,0,1,0,0,0,0,0,4
5038,Male,106.8866667,40,7.140474696,2.672166667,267.2166667,0,0,1,0,0,0,0,0,0,0,2
5039,Male,101.3733333,40,6.422845443,2.534333333,253.4333333,0,0,1,0,0,0,2,1,0,0,2
5040,Male,150.1133333,55,7.449260443,2.729333333,272.9333333,0,1,0,0,0,0,0,0,0,0,3
5041,Male,0,25,0,0,0,0,0,0,0,0,2,2,1,1,0,4
5042,Male,168.9066667,40,17.83091378,4.222666667,422.2666667,0,1,0,0,0,0,0,0,0,0,3
5043,Male,0,50,0,0,0,0,0,0,0,0,0,0,0,1,0,4
5044,Male,0,20,0,0,0,0,0,0,0,0,0,1,2,3,0,4
5045,Male,35.945,15,5.742413443,2.396333333,239.6333333,0,1,0,0,0,0,0,0,0,0,3
5046,Male,158.3166667,50,10.02566678,3.166333333,316.6333333,0,0,0,1,0,3,1,1,0,0,4
5047,Male,126.0233333,55,5.250208443,2.291333333,229.1333333,0,0,0,0,1,0,1,0,0,0,4
5048,Male,86.01500001,30,8.220644696,2.867166667,286.7166667,0,1,0,0,0,1,1,0,0,0,3
5049,Male,96.61166666,35,7.619440109,2.760333333,276.0333333,0,0,1,0,0,0,0,0,0,0,2
5050,Male,115.62,40,8.35499025,2.8905,289.05,0,1,0,0,0,0,0,0,0,0,3
5051,Male,158.41875,70,5.121734766,2.263125,226.3125,0,0,1,0,1,0,2,2,2,0,2
5052,Male,121.2,45,7.254044443,2.693333333,269.3333333,0,0,0,1,0,1,0,0,0,0,4
5053,Male,85.7675,35,6.00495025,2.4505,245.05,0,1,0,0,0,0,0,0,0,0,3
5054,Male,52.76333334,20,6.959923363,2.638166667,263.8166667,0,0,0,0,1,2,5,4,0,0,4
5055,Male,94.99,35,7.365796,2.714,271.4,0,1,0,0,0,0,0,0,0,1,3
5056,Female,0,50,0,0,0,0,0,0,0,0,0,1,2,2,1,4
5057,Male,68.55,30,5.221225,2.285,228.5,0,0,0,0,1,0,0,0,0,0,4
5058,Male,89.00000001,30,8.801111113,2.966666667,296.6666667,0,1,0,0,0,0,0,0,0,0,3
5059,Female,75.58333333,25,9.140544442,3.023333333,302.3333333,0,0,0,1,0,1,0,0,0,0,4
5060,Male,0,40,0,0,0,0,0,0,0,0,0,0,0,1,0,4
5061,Male,137.6666667,40,11.84506945,3.441666667,344.1666667,0,0,1,0,0,0,0,0,0,0,2
5062,Male,104.175,45,5.359225,2.315,231.5,0,0,1,0,0,0,0,0,0,0,2
5063,Male,86.31,35,6.081156,2.466,246.6,0,1,0,0,0,0,0,0,0,0,3
5064,Female,74.41583335,35,4.520584696,2.126166667,212.6166667,0,1,0,0,0,1,2,0,0,0,3
5065,Male,74.295,30,6.13305225,2.4765,247.65,0,0,0,0,1,0,0,0,0,0,4
5066,Male,82.01333332,40,4.203866776,2.050333333,205.0333333,0,1,0,0,0,0,0,0,0,0,3
5067,Female,90.2375,25,13.02849025,3.6095,360.95,0,1,0,0,0,0,0,0,0,0,3
5068,Male,112.34,30,14.02252845,3.744666667,374.4666667,0,1,0,0,0,0,0,0,0,0,3
5069,Male,93.34666668,40,5.446000113,2.333666667,233.3666667,0,0,0,0,1,0,0,0,0,0,4
5070,Female,93.59,35,7.150276,2.674,267.4,0,0,0,1,0,0,0,0,0,0,4
5071,Male,0,35,0,0,0,0,1,0,0,0,0,0,0,0,0,3
5072,Male,128.6333334,50,6.618613779,2.572666667,257.2666667,0,0,0,0,1,2,2,0,1,0,4
5073,Female,115.44,45,6.580935109,2.565333333,256.5333333,0,0,1,1,0,0,0,0,1,0,2
5074,Male,64.41500001,30,4.610324696,2.147166667,214.7166667,0,0,0,0,1,0,0,0,0,0,4
5075,Male,196.9666667,50,15.51834711,3.939333333,393.9333333,0,1,0,0,0,0,0,0,0,0,3
5076,Male,68.6525,35,3.84748225,1.9615,196.15,0,0,0,0,1,0,0,0,0,0,4
5077,Male,46.58099999,18,6.696881359,2.587833333,258.7833333,0,1,0,0,0,0,0,0,0,0,3
5078,Female,52.40100001,18,8.474891363,2.911166667,291.1166667,0,1,0,0,0,0,0,0,0,0,3
5079,Male,54.79166668,25,4.803402779,2.191666667,219.1666667,0,0,0,0,1,0,1,1,0,0,4
5080,Male,82.74,20,17.114769,4.137,413.7,0,1,0,0,0,0,0,0,1,0,3
5081,Female,0,35,0,0,0,0,0,0,0,0,0,0,0,1,0,4
5082,Male,0,13,0,0,0,0,0,0,0,0,1,0,1,0,0,4
5083,Male,95.93499999,30,10.22613803,3.197833333,319.7833333,0,0,1,0,0,0,1,1,2,1,2
5084,Male,59.70270835,35,2.909725211,1.705791667,170.5791667,0,0,2,1,1,1,2,1,0,0,2
5085,Female,96.22333332,40,5.786831172,2.405583333,240.5583333,1,1,0,0,0,0,0,0,0,0,3
5086,Male,95.9875,35,7.52130625,2.7425,274.25,0,1,0,0,0,0,0,0,0,0,3
5087,Female,127.1733333,40,10.10816044,3.179333333,317.9333333,0,1,0,0,0,0,0,0,1,0,3
5088,Male,92.04666668,40,5.295368029,2.301166667,230.1166667,0,0,0,1,1,1,2,1,0,1,4
5089,Male,0,18,0,0,0,0,0,0,0,0,0,0,0,1,0,4
5090,Male,44.00400001,18,5.976395113,2.444666667,244.4666667,0,0,0,0,1,1,0,0,0,0,4
5091,Male,58.05,30,3.744225,1.935,193.5,0,0,0,0,1,0,0,0,0,0,4
5092,Male,152.3333333,40,14.50340278,3.808333333,380.8333333,0,0,1,0,0,0,1,1,0,0,2
5093,Male,66.32499999,30,4.887784026,2.210833333,221.0833333,0,0,0,1,1,0,0,0,0,0,4
5094,Female,0,30,0,0,0,0,0,0,0,0,0,0,0,1,0,4
5095,Male,77.82999999,30,6.730565443,2.594333333,259.4333333,0,1,0,0,0,0,0,0,0,0,3
5096,Male,82.97000001,30,7.648912113,2.765666667,276.5666667,0,0,1,0,0,0,4,0,0,0,2
5097,Male,126.6,60,4.4521,2.11,211,0,0,0,0,1,0,0,0,0,0,4
5098,Male,43.40399999,18,5.814528443,2.411333333,241.1333333,0,0,1,0,0,0,0,0,0,0,2
5099,Female,142.9575,45,10.09227003,3.176833333,317.6833333,0,0,0,1,0,0,0,0,0,0,4
5100,Male,59.814,18,11.042329,3.323,332.3,0,0,0,1,0,0,0,1,0,0,4
5101,Male,55.86600001,18,9.63274678,3.103666667,310.3666667,0,0,0,1,0,0,0,0,0,0,4
5102,Male,54.5125,25,4.75458025,2.1805,218.05,0,0,1,0,1,0,1,0,0,0,2
5103,Male,118.29125,35,11.42271006,3.37975,337.975,0,1,0,0,1,0,0,0,0,0,3
5104,Male,81.20583335,35,5.383173363,2.320166667,232.0166667,0,0,0,0,1,0,0,0,0,0,4
5105,Female,64.02500001,30,4.554667363,2.134166667,213.4166667,0,1,0,0,0,0,0,0,0,0,3
5106,Female,83.69000001,30,7.782240113,2.789666667,278.9666667,0,1,0,0,0,0,0,0,0,0,3
5107,Male,108.5475,45,5.818548029,2.412166667,241.2166667,0,1,0,0,0,0,0,0,0,0,3
5108,Male,89.46999999,30,8.894312109,2.982333333,298.2333333,0,1,0,0,0,0,0,0,0,0,3
5109,Male,71.58,20,12.809241,3.579,357.9,0,0,1,0,0,0,1,0,0,0,2
5110,Female,93.97499999,45,4.36113611,2.088333333,208.8333333,0,0,0,0,1,0,0,0,0,0,4
5111,Male,80.92,35,5.345344,2.312,231.2,0,0,0,1,0,1,0,2,0,0,4
5112,Male,97.46000001,30,10.55383511,3.248666667,324.8666667,0,0,0,1,0,1,8,8,0,0,4
5113,Female,102.0125,25,16.65048025,4.0805,408.05,0,0,1,0,0,0,0,0,0,0,2
5114,Female,142.3125,45,10.00140625,3.1625,316.25,0,1,0,0,0,0,0,0,0,0,3
5115,Male,134.7616667,35,14.82506678,3.850333333,385.0333333,0,0,1,0,0,0,1,2,1,0,2
5116,Male,251.755,70,12.93481225,3.5965,359.65,0,1,0,0,0,0,0,0,0,0,3
5117,Male,57.45,30,3.667225,1.915,191.5,0,1,0,0,0,0,0,0,0,1,3
5118,Male,95.49333332,40,5.699360443,2.387333333,238.7333333,0,1,1,1,0,11,12,4,0,0,1
5119,Female,132.1420833,55,5.772406672,2.402583333,240.2583333,0,0,0,1,0,2,3,3,2,1,4
5120,Female,59.96666668,25,5.753601779,2.398666667,239.8666667,0,1,0,0,0,0,0,0,0,0,3
5121,Male,106.5066667,40,7.08979378,2.662666667,266.2666667,0,0,1,0,0,0,0,0,2,0,2
5122,Male,92.94333332,40,5.399039505,2.323583333,232.3583333,1,0,0,1,0,0,0,2,3,1,4
5123,Female,0,35,0,0,0,0,0,0,0,0,0,0,0,1,0,4
5124,Male,0,0,11.26833003,3.356833333,335.6833333,0,1,0,0,0,0,1,0,0,0,3
5125,Male,59.88249999,30,3.984348672,1.996083333,199.6083333,0,0,1,0,1,1,1,0,1,0,2
5126,Male,0,50,0,0,0,0,0,0,0,0,0,0,0,2,0,4
5127,Male,93.09,30,9.628609,3.103,310.3,0,0,1,0,0,0,1,0,1,4,2
5128,Female,119.9966667,40,8.999500009,2.999916667,299.9916667,0,0,0,1,1,0,1,0,0,0,4
5129,Female,0,18,0,0,0,0,0,0,1,0,0,0,0,0,0,4
5130,Male,73.31333335,35,4.387628446,2.094666667,209.4666667,0,1,0,0,0,0,0,0,0,0,3
5131,Female,92.28916666,35,6.952890026,2.636833333,263.6833333,0,1,0,1,0,0,0,0,0,0,3
5132,Male,88.54666668,40,4.900320113,2.213666667,221.3666667,0,1,0,0,1,3,1,1,0,0,3
5133,Female,121.3666667,40,9.206167363,3.034166667,303.4166667,0,1,0,0,0,0,0,0,0,0,3
5134,Male,97.32500001,30,10.52461736,3.244166667,324.4166667,0,1,0,0,0,0,0,0,0,0,3
5135,Male,139.85,50,7.823209,2.797,279.7,0,1,0,0,0,1,0,0,0,0,3
5136,Male,41.01666666,20,4.20591736,2.050833333,205.0833333,0,0,0,1,0,1,0,0,0,0,4
5137,Male,0,60,0,0,0,0,0,0,1,0,0,0,0,0,0,4
5138,Female,162.475,50,10.55925025,3.2495,324.95,0,1,0,0,0,0,0,0,0,0,3
5139,Male,131.0741667,55,5.679483363,2.383166667,238.3166667,0,0,0,1,0,2,1,1,1,2,4
5140,Male,0,50,0,0,0,0,0,0,0,0,0,0,0,1,0,4
5141,Male,78.02,40,3.80445025,1.9505,195.05,0,1,0,0,0,0,0,0,2,1,3
5142,Female,93.92666668,40,5.513886696,2.348166667,234.8166667,0,0,0,0,1,3,3,4,2,1,4
5143,Male,0,30,0,0,0,0,1,0,0,0,0,0,0,1,0,3
5144,Male,76.39583333,25,9.338117359,3.055833333,305.5833333,0,1,0,0,0,0,0,1,0,0,3
5145,Male,82.05,40,4.207626563,2.05125,205.125,0,0,1,1,0,1,2,1,0,0,2
5146,Male,45.34349999,18,6.345780839,2.519083333,251.9083333,0,1,1,0,0,0,0,0,0,0,1
5147,Male,114.2733333,40,8.161496693,2.856833333,285.6833333,0,1,0,0,0,0,0,0,0,0,3
5148,Male,120.4041667,55,4.792450696,2.189166667,218.9166667,0,0,0,1,0,0,0,0,0,0,4
5149,Male,178.475,55,10.530025,3.245,324.5,0,0,1,0,0,0,0,1,0,0,2
5150,Male,70.89,30,5.583769,2.363,236.3,0,1,0,0,0,0,0,0,0,0,3
5151,Female,84.14,35,5.779216,2.404,240.4,0,0,0,1,0,0,1,1,0,0,4
5152,Male,182.975,65,7.924225,2.815,281.5,0,0,1,0,0,0,2,1,0,0,2
5153,Female,114.03,35,10.614564,3.258,325.8,0,1,0,0,0,0,0,0,0,0,3
5154,Male,54.9125,25,4.82461225,2.1965,219.65,0,0,0,0,1,0,0,0,0,0,4
5155,Female,61.90416668,25,6.131401363,2.476166667,247.6166667,0,0,0,1,0,0,0,0,0,0,4
5156,Male,70.06666668,40,3.068336112,1.751666667,175.1666667,0,1,0,0,0,0,0,0,0,0,3
5157,Male,73.255,35,4.380649,2.093,209.3,0,1,0,0,0,0,0,0,0,0,3
5158,Male,0,20,0,0,0,0,0,1,0,0,1,0,2,0,0,2
5159,Male,0,55,0,0,0,0,0,0,0,0,0,0,0,1,0,4
5160,Male,76.07499999,30,6.430450693,2.535833333,253.5833333,0,0,0,0,1,0,2,3,5,3,4
5161,Male,92.73333332,40,5.374669443,2.318333333,231.8333333,0,0,0,0,1,4,1,0,0,1,4
5162,Female,49.375,25,3.900625,1.975,197.5,0,0,0,0,1,0,2,1,0,0,4
5163,Female,0,45,0,0,0,0,0,0,0,0,0,0,0,1,0,4
5164,Male,103.6666667,40,6.716736113,2.591666667,259.1666667,0,0,0,1,0,0,0,0,0,0,4
5165,Male,0,45,0,0,0,0,0,0,0,0,0,0,0,1,0,4
5166,Male,114.5574088,40,8.20212495,2.863935221,286.3935221,0,1,1,0,0,2,2,3,3,1,1
5167,Male,0,12,0,0,0,0,0,0,0,0,0,0,0,1,0,4
5168,Male,112.1458333,35,10.26668403,3.204166667,320.4166667,0,1,0,0,0,0,0,0,0,0,3
5169,Female,0,45,0,0,0,0,0,0,0,0,0,0,0,1,0,4
5170,Male,82.95999999,30,7.647068443,2.765333333,276.5333333,0,0,1,0,0,0,0,0,0,0,2
5171,Female,165.5333333,40,17.12580278,4.138333333,413.8333333,0,1,0,0,0,0,0,0,0,0,3
5172,Male,0,0,5.91219225,2.4315,243.15,0,1,0,0,0,0,0,0,0,0,3
5173,Male,66.9825,30,4.985172563,2.23275,223.275,0,0,0,1,1,0,1,0,0,1,4
5174,Female,63.0625,25,6.36300625,2.5225,252.25,0,0,0,1,0,2,1,1,0,0,4
5175,Female,84.42916668,25,11.4052547,3.377166667,337.7166667,0,1,0,0,0,0,0,0,0,0,3
5176,Male,136.1541667,50,7.415182838,2.723083333,272.3083333,0,0,0,1,0,5,5,4,1,0,4
5177,Male,120.3133333,40,9.047061359,3.007833333,300.7833333,0,1,0,0,0,0,0,0,0,0,3
5178,Male,84.33333332,40,4.445069443,2.108333333,210.8333333,0,1,0,0,0,0,0,0,0,0,3
5179,Female,64.7,25,6.697744,2.588,258.8,0,1,0,0,0,0,0,0,0,0,3
5180,Male,96.92,40,5.870929,2.423,242.3,0,0,1,0,0,0,0,0,0,0,2
5181,Male,70.95,30,5.593225,2.365,236.5,0,0,0,0,1,1,0,1,1,0,4
5182,Male,0,25,0,0,0,0,1,0,0,0,0,0,0,0,0,3
5183,Male,119.1916667,50,5.68266136,2.383833333,238.3833333,0,0,0,0,1,0,1,0,1,0,4
5184,Male,104.6666667,40,6.846944446,2.616666667,261.6666667,0,0,1,1,0,1,0,0,0,0,2
5185,Male,87.615,30,8.52932025,2.9205,292.05,0,1,0,0,0,0,0,0,0,0,3
5186,Male,85.91000001,30,8.20058678,2.863666667,286.3666667,0,0,0,0,1,0,0,0,0,0,4
5187,Female,118.4025,45,6.92303803,2.631166667,263.1166667,0,1,1,0,0,0,0,0,0,0,1
5188,Female,113.8025,35,10.57225225,3.2515,325.15,0,0,1,0,0,0,0,0,0,0,2
5189,Male,50.54583333,25,4.087810026,2.021833333,202.1833333,0,0,0,0,1,0,1,1,0,0,4
5190,Male,0,35,0,0,0,0,0,0,0,0,0,0,0,1,0,4
5191,Female,90.78999999,30,9.158693442,3.026333333,302.6333333,0,1,0,0,0,0,0,0,0,0,3
5192,Male,87.87999999,30,8.580993776,2.929333333,292.9333333,0,0,0,1,0,0,0,0,0,0,4
5193,Male,105.07,35,9.012004,3.002,300.2,0,1,0,0,0,0,0,0,0,0,3
5194,Male,0,35,0,0,0,0,0,0,0,0,0,0,0,1,0,4
5195,Male,78.75500001,30,6.89150003,2.625166667,262.5166667,0,0,1,0,0,0,0,0,0,0,2
5196,Male,162.84,45,13.09474845,3.618666667,361.8666667,0,0,1,0,0,2,3,1,1,1,2
5197,Male,68.07249999,30,5.148739172,2.269083333,226.9083333,0,0,0,0,2,0,3,0,0,0,4
5198,Female,117.8858333,35,11.3445467,3.368166667,336.8166667,0,0,1,0,0,0,0,0,0,0,2
5199,Male,71.86083335,35,4.215493362,2.053166667,205.3166667,0,1,0,0,0,0,0,0,0,0,3
5200,Female,70.27666666,20,12.34702469,3.513833333,351.3833333,0,0,1,0,0,0,0,0,0,0,2
5201,Male,123.8916667,50,6.139658026,2.477833333,247.7833333,0,1,0,0,0,1,0,1,0,0,3
5202,Male,125.19,45,7.739524,2.782,278.2,0,0,0,1,0,1,0,1,1,0,4
5203,Male,81.765,30,7.42835025,2.7255,272.55,0,1,0,0,0,0,0,0,1,0,3
5204,Male,0,25,0,0,0,0,0,0,1,0,0,0,1,0,0,4
5205,Female,103.84,40,6.739216,2.596,259.6,0,0,0,1,0,0,0,1,0,0,4
5206,Female,142.3216667,55,6.69601878,2.587666667,258.7666667,0,0,0,0,1,0,0,0,0,0,4
5207,Male,91.76999999,45,4.158880443,2.039333333,203.9333333,0,1,0,0,0,0,0,0,0,0,3
5208,Male,89.8,40,5.040025,2.245,224.5,0,0,0,0,1,1,1,1,0,1,4
5209,Female,63.74100001,18,12.53986136,3.541166667,354.1166667,0,0,1,0,0,0,0,0,0,0,2
5210,Male,94.50666668,40,5.582193779,2.362666667,236.2666667,0,1,0,0,0,0,0,0,1,1,3
5211,Male,0,40,0,0,0,0,0,0,0,0,0,1,2,1,0,4
5212,Male,0,50,0,0,0,0,0,0,0,0,0,1,0,1,0,4
5213,Female,0,35,0,0,0,0,0,0,0,0,0,0,0,1,0,4
5214,Male,73.75375,35,4.440502563,2.10725,210.725,0,0,1,0,0,4,5,0,3,1,2
5215,Male,0,45,0,0,0,0,0,0,0,0,0,0,0,2,0,4
5216,Male,0,25,0,0,0,0,1,0,0,0,0,0,0,0,0,3
5217,Male,0,55,0,0,0,0,0,1,0,0,0,0,0,0,0,2
5218,Female,54.92,20,7.540516,2.746,274.6,0,0,0,0,1,4,0,0,0,0,4
5219,Female,46.17666666,20,5.33071136,2.308833333,230.8833333,0,0,0,1,0,1,4,2,2,0,4
5220,Male,93.63333332,40,5.479500693,2.340833333,234.0833333,0,1,0,0,0,0,0,0,0,1,3
5221,Male,86.78000001,30,8.367520446,2.892666667,289.2666667,0,1,0,0,0,0,0,0,0,0,3
5222,Male,101.5266667,40,6.442290029,2.538166667,253.8166667,0,0,0,1,0,0,0,0,0,0,4
5223,Female,100.82,30,11.29408045,3.360666667,336.0666667,0,1,0,0,0,2,0,0,0,0,3
5224,Female,147.6525,45,10.7660547,3.281166667,328.1166667,0,1,0,0,0,1,3,1,2,0,3
5225,Male,109.505,40,7.494590641,2.737625,273.7625,0,0,1,0,0,2,5,1,1,0,2
5226,Male,120.75,45,7.200277776,2.683333333,268.3333333,0,0,0,1,0,0,0,0,0,0,4
5227,Male,61.51666668,25,6.054880446,2.460666667,246.0666667,0,0,1,0,0,0,0,0,1,0,2
5228,Male,106.5258333,55,3.75132336,1.936833333,193.6833333,0,0,0,0,1,0,0,0,0,0,4
5229,Male,0,35,0,0,0,0,0,0,0,0,0,1,0,1,0,4
5230,Male,142.7,40,12.72705625,3.5675,356.75,0,1,0,0,0,0,0,0,0,0,3
5231,Female,55.75800001,18,9.59553878,3.097666667,309.7666667,0,0,0,1,0,0,0,0,0,0,4
5232,Male,120.555,45,7.177041,2.679,267.9,0,0,0,0,1,0,1,0,0,0,4
5233,Male,0,55,0,0,0,0,0,0,0,0,0,1,0,0,0,4
5234,Male,89.85083335,35,6.590344696,2.567166667,256.7166667,0,1,0,0,0,0,0,0,0,0,3
5235,Male,83.13083335,35,5.641416696,2.375166667,237.5166667,0,0,1,0,1,0,1,1,0,1,2
5236,Male,0,35,0,0,0,0,0,0,0,0,0,0,0,1,0,4
5237,Male,88.79333332,40,4.927660026,2.219833333,221.9833333,0,0,1,0,0,0,0,0,0,0,2
5238,Male,86.5725,35,6.11820225,2.4735,247.35,0,1,0,0,0,0,0,0,0,0,3
5239,Female,0,35,0,0,0,0,0,0,0,0,0,0,0,1,0,4
5240,Female,58.10416668,25,5.401750696,2.324166667,232.4166667,0,0,0,0,1,0,0,0,0,0,4
5241,Male,89.72833335,35,6.572386779,2.563666667,256.3666667,0,0,1,0,0,0,0,2,1,2,2
5242,Female,101.4033333,40,6.426647505,2.535083333,253.5083333,0,0,0,1,0,2,2,0,0,0,4
5243,Male,67.18833335,35,3.685120112,1.919666667,191.9666667,0,1,0,0,0,0,0,0,0,0,3
5244,Female,49.26333334,20,6.067190029,2.463166667,246.3166667,0,0,0,1,0,0,0,0,0,0,4
5245,Male,89.64,40,5.022081,2.241,224.1,0,0,0,1,0,0,0,0,0,0,4
5246,Male,0,50,0,0,0,0,0,0,0,0,0,0,0,1,0,4
5247,Female,106.3533333,40,7.069394693,2.658833333,265.8833333,0,0,0,1,0,0,0,0,0,0,4
5248,Male,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,4
5249,Male,75.88583335,35,4.700946696,2.168166667,216.8166667,0,1,0,0,0,0,0,0,0,0,3
5250,Female,62.13,20,9.65034225,3.1065,310.65,0,1,0,0,0,0,0,0,0,0,3
5251,Male,136.3666667,40,11.62241736,3.409166667,340.9166667,0,0,1,0,0,0,0,0,0,0,2
5252,Male,82.64499999,30,7.589106693,2.754833333,275.4833333,0,0,1,0,0,0,0,0,0,0,2
5253,Male,44.60208333,25,3.182953339,1.784083333,178.4083333,0,0,0,1,0,0,1,2,2,0,4
5254,Male,75.81,30,6.385729,2.527,252.7,0,0,0,0,1,1,0,2,0,0,4
5255,Female,82.91333332,40,4.296638026,2.072833333,207.2833333,0,1,0,0,0,0,0,0,0,0,3
5256,Male,71.25999999,30,5.642208443,2.375333333,237.5333333,0,1,0,0,0,0,0,1,0,0,3
5257,Male,112.2666667,40,7.87737778,2.806666667,280.6666667,0,0,0,0,1,2,0,0,1,0,4
5258,Female,191.6166667,50,14.68677878,3.832333333,383.2333333,0,1,0,0,0,0,0,0,0,0,3
5259,Male,53.145,18,8.71725625,2.9525,295.25,0,1,0,0,0,0,0,0,0,0,3
5260,Female,68.97,30,5.285401,2.299,229.9,0,0,0,1,0,0,1,0,0,0,4
5261,Male,64.04166668,25,6.562136113,2.561666667,256.1666667,0,0,1,0,0,0,0,0,0,0,2
